@relation interact

@attribute interactionword {abolish,acceptor,accompani,accumul,acetyl,act,action,activ,affect,affin,agonist,alter,associ,attach,attack,attenu,augment,bind,block,blockag,carbamoyl,carboxyl,caus,chang,character,cleav,cleavag,co,coactiv,coassoci,coexpress,coimmunoprecipit,coloc,compet,complex,concentr,conjug,conserv,consist,contact,contain,contribut,control,convert,cooper,coprecipit,correl,costimul,counterreceptor,crippl,cross,crosslink,deacetyl,deamin,decarboxyl,decreas,degrad,dehydr,dehydrogen,depend,dephosphoryl,depress,determin,diminish,direct,disrupt,dissoci,distribut,dock,down,downregul,drive,effect,elav,elev,elimin,encod,engag,enhanc,evok,express,facilit,facilitet,follow,form,format,formyl,function,fuse,gener,glycosyl,govern,heterodim,heterodimer,homodim,homodimer,homolog,hydroli,hydrolys,hydrolysi,identifi,immunoprecipit,impact,impair,implic,inact,inactiv,incorpor,increas,induc,induct,influenc,inhibit,inhibitor,initi,interact,involv,isomer,lead,ligand,ligat,limit,link,local,mediat,methyl,mobil,mobilis,modifi,modul,neutral,neutralis,oxid,pair,peroxid,perturb,phosphory,phosphoryl,potenti,prduce,preced,precipit,prevent,produc,promot,rais,react,reactiv,recogn,recruit,reduc,reduct,regul,relat,repress,requir,respond,respons,result,revers,sequest,signal,stabil,stimul,suppress,synerg,synergis,talk,target,termin,tether,tran,transactiv,transamin,transcrib,transform,trigger,ubiquitin,up,upregul,norelword}
@attribute D1 real
@attribute D2 real
@attribute D3 real
@attribute P_posision1 real
@attribute P_position2 real
@attribute K_position real
@attribute order {avb,vab,abv}
@attribute NumberOfInteractors real
@attribute not {true,false}
@attribute prep {with,of,by,multiple,to,between,via,through,in,for,on,within,during,from,without,at,under,among,after,NA}
@attribute H1 real
@attribute H2 real
@attribute H3 real
@attribute overlapP {true,false}
@attribute overlapN {true,false}
@attribute overlap2 {true,false}
@attribute overlap3 {true,false}
@attribute overlapF {true,false}
@attribute overlapR {true,false}
@attribute pattern_PVP {true,false}
@attribute pattern_PVbyP {true,false}
@attribute pattern_VofPbyP {true,false}
@attribute pattern_VofPtoP {true,false}
@attribute pattern_NofPbyP {true,false}
@attribute pattern_NofPwithP {true,false}
@attribute pattern_NbetweenPandP {true,false}
@attribute pattern_combetPandP {true,false}
@attribute pattern_comofPandP {true,false}
@attribute pattern_PformcomwithP {true,false}
@attribute pattern_PPN {true,false}
@attribute pattern_PdependP {true,false}
@attribute pattern_between {true,false}
@attribute pattern_contiguous {true,false}
@attribute pattern_para {true,false}
@attribute Dep_KP1 real
@attribute negative_KP1 real
@attribute positive_KP1 real
@attribute Dep_KP2 real
@attribute negative_KP2 real
@attribute positive_KP2 real
@attribute Dep_P1P2 real
@attribute negative_P1P2 real
@attribute positive_P1P2 real
@attribute Dep_P1Root real
@attribute Dep_P2Root real
@attribute Dep_KRoot real
@attribute interaction {True,False}

@data
increas,5,10,15,3,18,8,avb,2,false,to,4,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,1,3,5,1,4,2,5,2,True
direct,3,42,45,4,49,7,avb,4,false,on,6,12,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,13,5,8,12,4,8,4,10,5,False
express,5,2,7,2,9,7,avb,4,false,of,4,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,1,0,1,4,2,2,3,3,2,True
express,1,10,11,2,13,3,avb,3,false,for,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,3,2,1,3,2,1,3,2,3,False
express,1,19,20,2,22,3,avb,3,false,for,4,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,2,2,4,2,2,3,3,3,False
express,1,28,29,2,31,3,avb,3,false,for,4,14,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,2,2,4,2,2,3,3,3,False
express,1,37,38,2,40,3,avb,3,false,for,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,5,2,3,5,2,3,3,4,3,False
express,10,19,9,13,22,3,vab,3,false,for,10,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,4,2,2,3,1,2,2,3,3,False
express,10,28,18,13,31,3,vab,3,false,for,10,14,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,4,2,2,3,1,2,2,3,3,False
control,23,4,27,13,40,36,avb,3,false,in,10,9,15,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,4,2,2,4,1,3,2,4,3,False
express,19,28,9,22,31,3,vab,3,false,for,11,14,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,4,2,2,2,1,1,3,3,3,False
control,14,4,18,22,40,36,avb,3,false,in,11,9,15,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,4,2,2,5,2,3,3,4,3,False
control,5,4,9,31,40,36,avb,3,false,in,14,9,15,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,4,2,2,5,2,3,3,4,3,False
express,7,2,9,9,18,16,avb,4,false,of,7,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,4,1,3,4,6,4,True
enhanc,7,13,6,17,23,10,vab,1,false,in,14,4,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,4,0,4,4,2,2,6,7,2,False
induc,6,2,8,7,15,13,avb,4,false,by,4,12,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,0,1,3,2,1,5,6,5,True
induc,6,21,27,7,34,13,avb,4,false,by,4,20,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,12,3,9,12,4,8,5,9,5,False
form,17,2,19,15,34,32,avb,4,false,NA,12,20,19,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,11,4,7,2,0,2,13,4,9,6,9,7,False
inhibit,4,6,10,20,30,24,avb,6,false,of,15,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,5,2,3,1,2,8,5,3,7,5,4,False
inhibit,4,10,14,20,34,24,avb,6,false,of,15,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,5,2,4,1,3,9,5,4,7,6,4,False
reduc,1,5,4,30,34,29,vab,6,false,NA,7,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,5,2,3,5,6,3,False
express,3,5,2,5,7,2,vab,6,false,of,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,0,1,1,0,1,1,0,1,3,3,2,False
regul,4,19,23,5,28,9,avb,6,false,by,6,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,4,0,4,6,2,4,3,5,1,False
regul,4,26,30,5,35,9,avb,6,false,by,6,13,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,False
regul,4,33,37,5,42,9,avb,6,false,by,6,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,False
regul,4,35,39,5,44,9,avb,6,false,by,6,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,5,0,5,7,2,5,3,6,1,False
regul,2,19,21,7,28,9,avb,6,false,by,6,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,4,0,4,7,3,4,3,5,1,False
regul,2,26,28,7,35,9,avb,6,false,by,6,13,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,3,0,3,6,3,3,3,4,1,False
regul,2,33,35,7,42,9,avb,6,false,by,6,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,3,0,3,6,3,3,3,4,1,False
regul,2,35,37,7,44,9,avb,6,false,by,6,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,5,0,5,8,3,5,3,6,1,False
express,2,5,7,28,35,30,avb,6,false,of,11,13,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,6,3,3,7,4,3,5,4,4,False
express,2,12,14,28,42,30,avb,6,false,of,11,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,6,3,3,7,4,3,5,4,4,False
express,2,14,16,28,44,30,avb,6,false,of,11,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,8,3,5,9,4,5,5,6,4,False
result,1,6,7,35,42,36,avb,6,false,in,13,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,4,4,2,True
result,1,8,9,35,44,36,avb,6,false,in,13,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,4,0,4,6,2,4,4,6,2,True
induct,4,6,2,42,44,38,vab,6,false,of,16,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,0,1,3,0,3,3,1,2,4,6,3,False
regul,6,7,13,5,18,11,avb,4,false,of,5,7,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,4,1,3,6,3,3,4,4,2,False
regul,6,9,15,5,20,11,avb,4,false,of,5,7,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,6,1,5,8,3,5,4,6,2,False
regul,6,16,22,5,27,11,avb,4,false,of,5,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,4,1,3,6,3,3,4,4,2,False
regul,3,5,2,18,20,15,vab,4,false,of,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,0,1,3,0,3,3,1,2,4,6,3,False
increas,8,1,9,18,27,26,avb,4,false,NA,7,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,2,1,1,4,2,2,4,4,4,True
increas,6,1,7,20,27,26,avb,4,false,NA,7,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,2,1,1,6,4,2,6,4,4,True
reduc,9,4,13,1,14,10,avb,2,false,of,5,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,True
reduc,9,6,15,1,16,10,avb,2,false,of,5,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,True
reduc,4,6,2,14,16,10,vab,2,false,of,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,2,0,2,2,0,2,1,0,1,3,3,1,False
decreas,8,6,2,8,10,16,abv,2,false,to,4,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,1,0,3,2,1,3,2,1,True
decreas,8,4,4,8,12,16,abv,2,false,to,4,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,1,0,3,2,1,3,2,1,True
decreas,8,22,30,8,38,16,avb,2,false,to,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,False
decreas,6,4,2,10,12,16,abv,2,false,to,8,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,1,0,1,0,1,2,2,1,False
decreas,6,22,28,10,38,16,avb,2,false,to,8,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,2,4,1,False
decreas,4,22,26,12,38,16,avb,2,false,to,8,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,5,2,3,2,4,1,False
increas,13,3,16,5,21,18,avb,1,false,of,6,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,True
activ,2,1,3,6,9,8,avb,4,false,in,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,1,0,1,2,1,1,2,2,1,True
effect,5,4,9,3,12,8,avb,1,false,on,4,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,3,1,2,2,3,2,True
effect,2,8,6,7,13,5,vab,1,false,on,7,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,2,1,1,4,4,2,True
inhibit,2,5,3,4,7,2,vab,2,false,in,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,0,1,2,0,2,3,1,2,2,3,1,False
effect,2,4,2,7,9,5,vab,2,false,on,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,2,0,2,2,0,2,1,0,1,5,5,3,False
inhibit,22,24,2,6,4,28,abv,1,false,to,6,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,3,4,5,1,4,3,1,2,4,2,5,False
inhibit,22,15,7,6,13,28,abv,1,false,to,6,7,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,3,4,7,3,4,5,3,2,4,4,5,False
inhibit,24,15,9,4,13,28,abv,1,false,to,6,7,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,1,4,7,3,4,3,1,2,2,4,5,False
increas,7,8,15,16,31,23,avb,4,true,by,6,7,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,False
increas,7,18,25,16,41,23,avb,4,true,by,6,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,4,1,3,6,3,3,3,5,1,False
decreas,8,2,10,31,41,39,avb,4,false,to,7,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,1,2,0,2,6,3,3,3,5,2,False
complex,4,2,2,8,10,12,abv,4,false,of,7,7,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,2,2,0,3,3,0,1,0,1,3,3,1,False
modul,4,6,10,1,11,5,avb,2,false,of,5,5,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,4,0,4,6,2,4,3,5,1,True
activ,3,1,4,2,6,5,avb,2,false,in,7,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,True
effect,5,3,8,3,11,8,avb,1,false,on,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,2,0,2,5,2,3,3,4,2,False
effect,5,7,12,3,15,8,avb,1,false,on,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,1,0,1,4,2,2,3,3,2,False
effect,5,9,14,3,17,8,avb,1,false,on,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,2,0,2,5,2,3,3,4,2,False
effect,3,7,4,11,15,8,vab,1,false,on,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,1,0,1,2,1,1,4,3,2,False
effect,3,9,6,11,17,8,vab,1,false,on,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,2,1,1,4,4,2,False
effect,7,9,2,15,17,8,vab,1,false,on,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,0,1,2,0,2,1,0,1,3,4,2,False
inhibit,4,1,5,5,10,9,avb,2,false,in,6,5,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,1,0,1,4,3,1,4,2,1,True
stimul,1,6,7,1,8,2,avb,3,false,by,4,7,4,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,2,4,1,True
block,16,2,18,2,20,18,avb,2,false,NA,6,10,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,2,0,2,5,1,4,2,5,3,True
phosphoryl,5,12,17,5,22,10,avb,4,false,by,4,15,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,6,1,5,8,2,6,3,9,3,True
inhibit,2,3,1,18,19,16,vab,4,false,of,9,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,2,0,2,2,0,2,2,1,1,6,6,3,True
inhibit,1,2,1,42,43,41,vab,4,false,at,7,8,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,2,0,2,2,0,2,2,1,1,4,4,2,True
induct,2,34,36,42,78,44,avb,4,false,at,7,8,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,0,0,0,0,0,0,4,0,3,False
induct,1,34,35,43,78,44,avb,4,false,at,8,8,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,0,0,0,0,0,0,4,0,3,False
bind,4,5,9,21,30,25,avb,3,false,to,9,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,4,0,4,8,3,5,4,6,2,False
express,1,2,3,11,14,12,avb,3,false,of,8,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,6,6,5,True
activ,8,8,16,23,39,31,avb,5,false,of,5,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,1,3,6,2,4,5,9,5,True
decreas,5,2,7,17,24,22,avb,4,false,of,5,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,2,0,2,7,3,4,4,5,3,False
stimul,5,10,15,5,20,10,avb,3,false,through,5,7,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,4,4,2,True
reduc,4,8,12,11,23,15,avb,2,false,of,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,0,1,0,1,5,4,1,5,2,1,True
signal,1,19,20,1,21,2,avb,1,false,in,5,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,0,5,6,1,5,2,6,1,False
activ,13,2,15,4,19,17,avb,4,false,by,4,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,3,1,2,3,4,3,True
activ,13,17,30,4,34,17,avb,4,false,by,4,13,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,6,2,4,6,2,4,3,6,3,True
activ,13,39,52,4,56,17,avb,4,false,by,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,12,2,10,12,2,10,3,12,3,False
stimul,3,12,15,19,34,22,avb,4,false,to,8,13,4,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,5,1,4,7,3,4,4,6,1,False
stimul,3,34,37,19,56,22,avb,4,false,to,8,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,11,1,10,13,3,10,4,12,1,False
lead,8,14,22,34,56,42,avb,4,false,to,13,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,4,0,4,7,1,6,6,12,8,False
stimul,4,4,8,1,9,5,avb,1,false,by,5,5,5,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,3,1,2,2,3,2,True
limit,4,13,17,3,20,7,avb,3,false,of,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,4,2,2,5,3,2,4,3,3,False
modul,4,8,12,2,14,6,avb,7,false,with,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,3,0,3,6,1,5,3,7,4,True
consist,14,9,23,6,29,20,avb,3,false,of,6,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,1,0,1,5,2,3,4,5,4,False
consist,14,17,31,6,37,20,avb,3,false,of,6,8,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,5,2,3,5,2,3,4,5,4,False
involv,2,6,8,29,37,31,avb,3,false,in,6,8,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,0,3,0,3,7,4,3,5,5,2,True
determin,11,9,2,1,3,12,abv,1,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,0,1,2,1,1,1,0,1,1,2,2,False
express,1,49,50,9,59,10,avb,6,true,in,4,19,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,13,3,10,14,4,10,5,11,3,False
express,1,57,58,9,67,10,avb,6,true,in,4,21,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,11,3,8,12,4,8,5,9,3,False
express,1,60,61,9,70,10,avb,6,true,in,4,21,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,14,3,11,15,4,11,5,12,3,False
express,1,7,8,59,67,60,avb,6,false,NA,19,21,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,1,1,3,2,1,11,9,9,False
express,1,10,11,59,70,60,avb,6,false,NA,19,21,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,2,3,6,3,3,11,12,9,False
express,7,10,3,67,70,60,vab,6,false,NA,21,21,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,2,1,1,5,2,3,3,1,2,9,12,9,False
stimul,15,1,16,1,17,16,avb,1,false,of,7,11,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,1,2,0,2,5,2,3,3,5,2,True
activ,1,13,14,3,17,4,avb,1,false,of,6,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,1,1,3,2,1,3,2,2,True
activ,9,5,4,1,5,10,abv,1,true,of,5,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,2,1,1,1,0,1,2,1,1,2,2,2,True
signal,6,2,8,5,13,11,avb,2,false,in,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,1,0,1,3,1,2,3,4,4,True
signal,5,8,13,30,43,35,avb,2,false,in,7,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,1,2,4,2,2,4,5,3,False
signal,5,9,14,30,44,35,avb,2,false,in,7,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,1,2,4,2,2,4,5,3,False
signal,8,9,1,43,44,35,vab,2,false,in,8,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,3,1,2,3,1,2,2,1,1,5,5,3,True
signal,5,2,7,7,14,12,avb,4,false,from,7,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,6,6,4,True
associ,15,17,2,23,25,8,vab,2,false,of,7,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,4,1,3,6,1,5,4,2,2,6,8,3,False
associ,12,16,4,16,20,4,vab,2,false,between,6,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,3,1,2,3,1,2,5,3,2,3,3,2,False
stimul,6,1,7,1,8,7,avb,2,false,without,4,9,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
stimul,2,1,3,3,6,5,avb,3,false,in,5,5,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,True
regul,5,2,7,2,9,7,avb,1,false,by,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,3,1,2,2,3,2,True
decreas,3,13,16,3,19,6,avb,1,false,by,5,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,4,0,4,6,2,4,3,5,1,True
effect,3,17,14,5,19,2,vab,1,false,of,8,7,6,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,4,2,2,4,4,2,False
decreas,5,10,15,2,17,7,avb,1,false,of,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,4,0,4,6,2,4,3,5,1,False
effect,2,10,8,8,16,6,vab,1,false,of,8,6,5,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,2,0,2,1,0,1,3,2,1,4,3,2,True
decreas,8,6,14,3,17,11,avb,2,false,of,7,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,True
norelword,12,20,8,13,21,1,vab,0,false,in,7,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,2,0,2,5,3,2,4,3,1,True
activ,6,28,34,2,36,8,avb,4,false,to,4,13,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,5,2,3,5,2,3,3,4,3,False
block,15,10,25,2,27,17,avb,2,false,of,6,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,0,1,3,2,1,3,2,1,True
